char_name,ability_name,ability_id,main_target_hp_attacks,non_target_hp_attacks,hp_dmg_cap_up_perc,attribute_list,game_version,scrape_started_at_utc,scrape_ended_at_utc
serah,Wound,15327,1,0,20,"['Group', 'Magic']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
serah,Wound+,19383,5,1,20,"['Group', 'Magic']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
serah,Moonlight,15331,1,0,20,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
serah,Moonlight+,19385,5,5,20,"['Group', 'Magic']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
serah,Advance All,15343,0,0,0,"['Instant', 'NoSummon', 'NoEX']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
serah,Ultima Arrow,19386,6,3,10,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
serah,Paradigm Shift Combo,19387,4,4,15,"['Group', 'Magic', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
serah,Feral Link Reunion,19396,2,2,400,"['Group', 'Magic']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
serah,Additional attack from Feral Link Reunion,19394,3,3,0,"['Group', 'Magic', 'FollowUp']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
serah,Wound Torrent,19392,4,4,250,"['Group', 'Magic', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
serah,Enhanced Wound (C),11767,1,0,0,"['Group', 'Magic', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
serah,Enhanced Paradigm Shift Combo (C),11769,1,1,0,"['Group', 'Magic', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
irvine,BRV Attack+,6515,0,0,0,['Ranged'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
irvine,Dark Ammo,16206,4,4,10,"['Group', 'Ranged']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
irvine,HP Attack+,6514,1,0,0,['Ranged'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
irvine,HP Attack++,6696,1,0,0,"['Ranged', 'Heals']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
irvine,Pulse Ammo,16207,4,4,10,['Ranged'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
irvine,Canister Shot,16195,3,0,20,['Ranged'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
irvine,Scatter Shot,16197,3,3,20,"['Group', 'Ranged']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
irvine,Debuff Act Longer Shot,16208,1,0,0,"['Ranged', 'Instant', 'NoSummon', 'NoEX']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
irvine,Armor Shot,16198,4,1,10,"['Ranged', 'Heals']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
irvine,Alternative Shot,16205,0,0,0,"['Instant', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
irvine,Enhanced Scatter Shot (C),12817,1,1,0,"['Group', 'Ranged', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
irvine,Enhanced Dark Ammo (C),16210,4,4,0,"['Group', 'Ranged', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
auron,BRV Attack+,8786,0,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
auron,BRV Attack++,14483,0,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
auron,HP Attack+,8789,1,1,0,"['Group', 'Melee']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
auron,Soar,19990,7,7,0,"['Group', 'Melee']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
auron,Banishing Blade,19982,5,1,20,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
auron,Purgatory,19984,3,3,20,"['Group', 'Melee']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
auron,Weak Damage Up Crush,17225,1,0,0,"['Melee', 'Instant', 'NoSummon', 'NoEX']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
auron,Dragon Fang,19985,6,6,10,"['Group', 'Melee']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
auron,Tornado,19986,5,5,15,"['Group', 'Melee', 'IgnoreDEF', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
auron,Counter,17224,3,3,10,"['Group', 'Melee', 'Heals', 'IgnoreDEF', 'Counters']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
auron,Legendary Journey,19989,2,0,600,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
auron,Waves of Treachery,19995,4,4,250,"['Group', 'Melee', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
auron,Enhanced Purgatory (C),14388,1,1,0,"['Group', 'Melee', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
auron,Enhanced Tornado (C),14390,2,2,0,"['Group', 'Melee', 'IgnoreDEF', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lion,BRV Attack (Bully),13811,0,0,0,['Instant'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lion,BRV Attack+,4926,0,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lion,BRV Attack (Bully),13814,0,0,0,[],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lion,HP Attack+,8443,1,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lion,Sneak Attack,17687,3,0,20,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lion,Sneak Attack (Hide),17688,3,0,20,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lion,Powder Keg,17691,2,1,20,['Ranged'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lion,Powder Keg (Hide),17692,2,1,20,['Ranged'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lion,Sneak Thrust,17698,1,0,0,"['Melee', 'Instant', 'NoSummon', 'NoEX']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lion,Walk the Plank: Light,8440,1,0,10,"['Magic', 'Holy']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lion,Walk the Plank: Light,17694,3,3,10,"['Group', 'Melee']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lion,Walk the Plank: Light Follow Up,17695,2,0,10,"['Magic', 'Holy', 'Instant', 'FollowUp']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lion,Pirate Pummel,17696,6,1,15,"['Melee', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lion,Additional attack from Bully,17697,2,1,0,"['Melee', 'Instant', 'FollowUp', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lion,Enhanced Sneak Attack (C),13575,1,0,0,"['Melee', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lion,Enhanced Pirate Pummel (C),13577,2,1,0,"['Melee', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aerith,BRV Attack+,4798,0,0,0,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aerith,BRV Attack++,4802,0,0,0,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aerith,BRV Attack+++,7771,0,0,0,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aerith,HP Attack+,4799,1,0,0,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aerith,HP Attack++,4803,1,0,0,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aerith,HP Attack+++,7772,1,0,0,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aerith,HP Attack (Seal Evil),19525,3,3,0,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aerith,Healing Wind,18245,0,0,0,['Heals'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aerith,Prayer of the Cetra,18247,0,0,0,['Heals'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aerith,BRV Regen Attack All,18254,0,0,0,"['Instant', 'NoSummon', 'NoEX']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aerith,Fury Brand,18252,0,0,10,[],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aerith,Fury Brand Follow Up,18253,7,0,10,"['Magic', 'Heals', 'FollowUp']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aerith,Seal Evil,18248,5,5,15,"['Group', 'Magic', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aerith,Additional attack from Seal Evil,19524,2,2,15,"['Group', 'Instant', 'FollowUp']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aerith,Holy,19529,7,7,400,"['Group', 'Magic', 'Heals']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aerith,Additional attack from White Materia's Brilliance,19530,1,1,900,"['Uncapped', 'Group', 'Magic', 'Instant', 'FollowUp']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aerith,HP recovery from Holy,19531,0,0,0,"['Heals', 'Instant', 'Counters']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aerith,Flowers Floating in Another World,19526,0,0,0,"['Heals', 'Instant', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aerith,Enhanced Prayer of the Cetra (C),11627,0,0,0,"['Heals', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aerith,Enhanced Seal Evil (C),11629,2,1,0,"['Group', 'Magic', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ashe,BRV Attack+,4105,0,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ashe,BRV Attack++,7367,0,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ashe,HP Attack (Queen's Order),12879,0,0,0,"['Instant', 'NoEX']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ashe,HP Attack+,7365,1,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ashe,HP Attack++,7366,1,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ashe,HP Attack (Queen's Order),18951,3,1,10,"['Melee', 'Instant']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ashe,Nordswain's Glow,18944,4,1,20,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ashe,Heaven's Wrath,18946,4,1,20,"['Magic', 'Holy']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ashe,Attack All,17580,0,0,0,"['Instant', 'NoSummon', 'NoEX']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ashe,Maelstrom's Bolt,18947,3,1,10,"['Magic', 'Thunder']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ashe,Ark Blast,18948,4,1,10,"['Magic', 'Thunder', 'FollowUp']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ashe,Nescience's Verdict,18949,4,4,15,"['Group', 'Magic', 'Thunder', 'Holy', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ashe,Empyrean's Edict,18954,2,2,400,"['Group', 'Magic']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ashe,Additional attack from Empyrean's Edict,18955,3,3,0,"['Group', 'Magic', 'Heals', 'FollowUp']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ashe,Mistbreak's Fulmination,18959,3,3,250,"['Group', 'Magic', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ashe,Enhanced Heaven's Wrath (C),12803,1,1,0,"['Magic', 'Holy', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ashe,Enhanced Nescience's Verdict (C),12805,1,1,0,"['Group', 'Magic', 'Thunder', 'Holy', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cater,BRV Attack+,8625,0,0,0,['Ranged'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cater,Charged Shot,8626,1,0,0,['Ranged'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cater,Charged Shot (Charge LV 1),15248,2,0,10,"['Ranged', 'Ice']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cater,Charged Shot (Max Charge),15249,4,0,10,"['Ranged', 'Ice']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cater,HP Attack+,8627,1,0,0,['Ranged'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cater,Wide Shot,8628,1,1,0,"['Group', 'Ranged']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cater,Wide Shot (Charge LV 1),15251,1,1,10,"['Group', 'Ranged']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cater,Wide Shot (Max Charge),15252,2,1,10,"['Group', 'Ranged']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cater,Blizzard ROK,8621,1,0,20,"['Group', 'Magic', 'Ice']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cater,Blizzara ROK,8622,1,0,20,"['Group', 'Magic', 'Ice']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cater,Triple Slip,8624,0,0,0,['Instant'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cater,Counter,8719,1,0,0,"['Magic', 'Ice', 'Instant', 'Counters']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cater,Blizzard Shot,15152,1,0,0,"['Magic', 'Ice', 'Instant', 'NoSummon', 'NoEX']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cater,Consecutive Rounds,15245,4,4,10,"['Group', 'Magic']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cater,Land Mine,8632,1,1,10,"['Magic', 'Ice', 'Instant', 'Traps']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cater,Frost Stilling Shot,15254,4,4,15,"['Group', 'Magic', 'Ice', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cater,Enhanced Triple Slip (C),11262,0,0,0,"['Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cater,Enhanced Frost Stilling Shot (C),15286,4,4,0,"['Group', 'Magic', 'Ice', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
snow,BRV Attack+,7802,0,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
snow,BRV Attack++,7808,0,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
snow,HP Attack+,7801,1,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
snow,HP Attack++,7809,1,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
snow,Steelguard,14810,0,0,20,[],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
snow,Steelguard Follow Up,14812,1,0,20,"['Melee', 'Ice', 'FollowUp']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
snow,Froststrike,14814,3,0,20,"['Melee', 'Ice', 'Heals']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
snow,HP Regen Attack All,16471,0,0,0,"['Instant', 'NoSummon', 'NoEX']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
snow,Sovereign Fist,16470,4,1,10,"['Group', 'Melee']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
snow,Ice Ramp,16472,3,3,15,"['Group', 'Melee', 'Ice', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
snow,Retribution,16473,2,2,10,"['Group', 'Melee', 'Ice', 'Instant', 'FollowUp']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
snow,Retribution+,16474,4,4,10,"['Group', 'Melee', 'Ice', 'Instant', 'FollowUp']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
snow,We'll never give up!,16477,2,2,350,"['Group', 'Melee', 'Ice']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
snow,Enhanced Steelguard (C),11264,0,0,0,"['Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
snow,Enhanced Steelguard (C) Follow Up,11399,1,0,0,"['Melee', 'FollowUp']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
snow,Enhanced Ice Ramp (C),14821,2,2,0,"['Group', 'Melee', 'Ice', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
thancred,BRV Attack+ (Ninki),3507,0,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
thancred,BRV Attack++,10007,0,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
thancred,BRV Attack++ (Ninki),18521,2,0,0,"['Melee', 'Instant']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
thancred,Trick Attack,18523,3,1,10,"['Melee', 'Instant']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
thancred,HP Attack+,3503,1,1,0,"['Group', 'Melee']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
thancred,HP Attack++,9881,1,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
thancred,Jugulating Wasp,18516,4,0,20,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
thancred,Shadow Fang,18518,3,1,20,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
thancred,Slash Set Poison All,16319,1,0,0,"['Melee', 'Instant', 'NoSummon', 'NoEX']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
thancred,Bhavacakra,18519,3,3,10,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
thancred,Bhavacakra+,18520,4,4,10,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
thancred,Dream Within a Dream & Assassinate,18522,6,0,15,"['Melee', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
thancred,Enhanced Shadow Fang (C),12293,1,1,0,"['Melee', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
thancred,Enhanced Dream Within a Dream & Assassinate (C),16334,6,0,0,"['Melee', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lightning,BRV Attack+ (Ravager),4541,0,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lightning,BRV Attack+ (Commando),4542,0,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lightning,HP Attack+ (Ravager),4543,1,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lightning,HP Attack+ (Commando),4544,1,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lightning,HP Attack++ (Ravager),7877,1,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lightning,HP Attack++ (Commando),7878,1,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lightning,Sparkstrike,18854,3,1,20,"['Melee', 'Thunder']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lightning,Sparkstrike+,18855,3,1,20,"['Melee', 'Thunder', 'Free']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lightning,Flourish of Steel,18860,3,1,20,"['Melee', 'IgnoreDEF']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lightning,Flourish of Steel+,18861,3,1,20,"['Melee', 'IgnoreDEF', 'Free']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lightning,Break Reset Slash,15879,0,0,0,"['Melee', 'Instant', 'NoSummon', 'NoEX']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lightning,Army of One,20317,12,1,10,"['Melee', 'Heals']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lightning,Army of One+,20318,12,1,10,"['Melee', 'Heals']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lightning,Crushing Blow,20319,5,5,15,"['Group', 'Melee', 'Thunder', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lightning,Gestalt Drive,14740,2,0,600,"['Melee', 'Thunder']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lightning,Memorie Della Rosa,20324,4,4,250,"['Group', 'Melee', 'Thunder', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lightning,Enhanced Sparkstrike (C),10125,1,0,0,"['Melee', 'Thunder', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lightning,Enhanced Crushing Blow (C),10041,2,0,0,"['Group', 'Melee', 'Thunder', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
papalymo,BRV Attack+ (Fire),7077,0,0,0,"['Magic', 'Fire']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
papalymo,BRV Attack+ (Ice),7082,0,0,0,"['Magic', 'Ice']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
papalymo,BRV Attack++ (Fire),7325,0,0,0,"['Magic', 'Fire']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
papalymo,BRV Attack++ (Ice),7327,0,0,0,"['Magic', 'Ice']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
papalymo,Xenoglossy,15538,4,0,10,"['Magic', 'Instant']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
papalymo,HP Attack++ (Fire),7326,1,0,0,"['Magic', 'Fire']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
papalymo,HP Attack++ (Ice),7328,1,0,0,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
papalymo,Foul,15534,1,1,10,"['Group', 'Magic', 'Instant', 'NoSummon', 'NoEX']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
papalymo,Astral Fire,15527,2,1,20,"['Magic', 'Fire']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
papalymo,Umbral Ice,15530,2,0,20,"['Magic', 'Ice']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
papalymo,Umbral Ice+,15531,3,0,20,"['Magic', 'Ice']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
papalymo,Boost Up,15541,0,0,0,"['Instant', 'NoSummon', 'NoEX']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
papalymo,Fire IV,15532,4,4,10,"['Group', 'Magic', 'Fire', 'Instant']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
papalymo,Blizzard IV,15533,4,0,10,"['Magic', 'Ice', 'Instant']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
papalymo,Despair,15537,4,0,15,"['Magic', 'Fire', 'Instant', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
papalymo,Enhanced Astral Fire (C),14337,1,1,0,"['Magic', 'Fire', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
papalymo,Enhanced Despair (C),15540,4,0,0,"['Magic', 'Fire', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cyan,BRV Attack+,6912,0,0,0,"['Melee', 'IgnoreDEF']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cyan,HP Attack+,6913,1,0,0,"['Melee', 'IgnoreDEF']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cyan,Concentrate: Fang,15777,0,0,0,['Free'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cyan,Bushido Fang,15778,2,1,20,"['Melee', 'IgnoreDEF']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cyan,Concentrate: Dragon,8182,0,0,0,['Free'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cyan,Bushido Dragon,15780,3,0,20,"['Melee', 'Heals', 'IgnoreDEF']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cyan,Guard Penetration Crush Advance,15786,1,0,0,"['Melee', 'IgnoreDEF', 'Instant', 'NoSummon', 'NoEX']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cyan,Tsubame Gaeshi,15781,5,1,10,"['Melee', 'IgnoreDEF']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cyan,Tsubame Gaeshi+,15782,5,1,10,"['Melee', 'IgnoreDEF']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cyan,Bushido Tempest,15785,8,8,7,"['Melee', 'IgnoreDEF', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cyan,Enhanced Bushido Fang (C),13757,1,1,0,"['Melee', 'IgnoreDEF', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cyan,Enhanced Bushido Tempest (C),15802,8,8,0,"['Melee', 'IgnoreDEF', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
krile,BRV Attack+,11101,0,0,0,"['Magic', 'Thunder']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
krile,BRV Attack++,11102,0,0,0,"['Magic', 'Thunder']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
krile,HP Attack+,11325,1,0,0,"['Magic', 'Thunder']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
krile,HP Attack++,11326,1,0,0,"['Magic', 'Thunder']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
krile,Ray of Hope+,11096,0,0,0,[],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
krile,Ray of Hope,11323,0,0,0,[],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
krile,Thunder (V),17185,3,1,20,"['Magic', 'Thunder']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
krile,Thunder (V)+,17186,3,1,20,"['Magic', 'Thunder']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
krile,Advance All,17190,0,0,0,"['Instant', 'NoSummon', 'NoEX']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
krile,Quick Dualcast,17187,5,5,10,"['Group', 'Magic', 'Thunder']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
krile,Cleansing,17188,4,4,15,"['Group', 'Magic', 'Thunder', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
krile,Judgment,17189,4,0,10,"['Magic', 'Thunder', 'Traps']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
krile,Retribution on Three,17231,3,3,250,"['Group', 'Magic', 'Thunder', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
krile,Enhanced Ray of Hope (C),11104,0,0,0,"['Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
krile,Enhanced Cleansing (C),11110,3,3,0,"['Group', 'Magic', 'Thunder', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
sabin,BRV Attack+,5983,0,0,0,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
sabin,BRV Attack (Fighting Tiger),13063,1,0,0,"['Magic', 'Wind', 'Holy']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
