char_name,ability_name,main_target_hp_attacks,non_target_hp_attacks,hp_dmg_cap_up_perc,attribute_list,intended_main,intended_non,intended_cap
seymour,Enhanced Cross Cleave (C),4,4,0,"['Group', 'Magic', 'Instant', 'NoEX', 'NoFree']",,,
ace,BRV Attack+,0,0,0,['Magic'],,,
ace,BRV Attack++,0,0,0,['Magic'],,,
ace,HP Attack+,1,0,0,"['Group', 'Magic']",,,
ace,HP Attack++,1,0,0,"['Group', 'Magic']",,,
ace,HP Attack+ (Blind Stud Turn),1,1,0,"['Group', 'Magic', 'Instant', 'NoFree']",,,
ace,Burst,2,0,20,['Magic'],,,
ace,Mega Burst,2,0,20,['Magic'],,,
ace,Mega Burst+,8,1,20,['Magic'],,,
ace,Spiral Combo,2,1,20,"['Group', 'Magic']",,,
ace,Great Spiral Combo,2,1,20,"['Group', 'Magic']",,,
ace,Great Spiral Combo+,5,5,20,"['Group', 'Magic']",,,
ace,Attack Up,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
ace,Jackpot Shot,6,6,10,['Magic'],,,
ace,Jackpot Triad,5,5,15,"['Group', 'Magic', 'NoFree']",,,
ace,Blind Stud,1,1,25,"['Magic', 'FollowUp', 'NoFree']",,,
ace,VB Type 100,2,2,400,"['Group', 'Magic']",,,
ace,We Are Right Here,10,10,0,"['Group', 'Magic', 'Traps']",,,
ace,Feather Brigade,4,4,260,"['Group', 'Magic', 'NoFree']",,,
ace,Enhanced Spiral Combo (C),1,1,0,"['Group', 'Magic', 'Instant', 'NoEX', 'NoFree']",,,
ace,Enhanced Jackpot Triad (C),3,3,0,"['Group', 'Magic', 'Instant', 'NoEX', 'NoFree']",,,
ramza,BRV Attack+,0,0,0,"['Melee', 'Heals']",,,
ramza,BRV Attack++,0,0,0,"['Melee', 'Heals']",,,
ramza,BRV Attack+++,0,0,0,"['Melee', 'Heals']",,,
ramza,HP Attack+,2,0,0,['Melee'],,,
ramza,HP Attack++,3,0,0,['Melee'],,,
ramza,HP Attack+++,4,0,10,['Melee'],,,
ramza,Shout,0,0,20,[],,,
ramza,Shout Follow Up,3,0,20,"['Melee', 'FollowUp']",,,
ramza,Galvanize,0,0,0,['Heals'],,,
ramza,Attack Up,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
ramza,Enervate+,6,1,10,['Melee'],,,
ramza,Enervate++,6,1,10,['Melee'],,,
ramza,Enervate+++,6,1,10,['Melee'],,,
ramza,Icebrand – Storming Winter,5,5,15,"['Group', 'Melee', 'KnockBack', 'NoFree']",,,
ramza,Ultima,2,2,350,"['Group', 'Melee']",,,
ramza,Enhanced Galvanize (C),0,0,0,"['Heals', 'Instant', 'NoEX', 'NoFree']",,,
ramza,Enhanced Icebrand – Storming Winter (C),2,2,0,"['Group', 'Melee', 'Instant', 'KnockBack', 'NoEX', 'NoFree']",,,
faris,BRV Attack++,0,0,0,"['Group', 'Melee']",,,
faris,BRV Attack+,0,0,0,['Melee'],,,
faris,HP Attack+,1,0,0,['Melee'],,,
faris,HP Attack++,1,0,0,['Melee'],,,
faris,Waterwhirl,3,1,20,"['Melee', 'Water']",,,
faris,Waterwhirl+,3,1,20,"['Melee', 'Water']",,,
faris,Open Fire,3,3,20,"['Group', 'Ranged', 'Water']",,,
faris,Open Fire+,3,3,20,"['Group', 'Ranged', 'Water']",,,
faris,Debuff Attack Up,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
faris,Thunderstorm,5,5,10,"['Group', 'Ranged', 'Thunder', 'Water', 'Wind']",,,
faris,Whirlpool,3,1,10,"['Ranged', 'Water', 'Instant', 'Traps']",,,
faris,Spellblade Sword Dance,4,4,15,"['Melee', 'Thunder', 'Water', 'Wind', 'NoFree']",,,
faris,Whirlpool Shot,3,3,250,"['Group', 'Ranged', 'Water', 'NoFree']",,,
faris,Enhanced Open Fire (C),1,1,0,"['Group', 'Ranged', 'Water', 'Instant', 'NoEX', 'NoFree']",,,
faris,Enhanced Spellblade Sword Dance (C),3,1,0,"['Melee', 'Thunder', 'Water', 'Wind', 'Instant', 'NoEX', 'NoFree']",,,
prishe,BRV Attack+,0,0,0,['Melee'],,,
prishe,HP Attack+,1,0,0,['Melee'],,,
prishe,One-Ilm Punch,4,0,20,"['Melee', 'Instant', 'Free']",,,
prishe,Howling Fist: Transfixion+,4,0,20,"['Melee', 'Magic', 'Holy', 'IgnoreDEF']",,,
prishe,Howling Fist: Fusion,2,0,20,"['Melee', 'Magic', 'Fire', 'Holy']",,,
prishe,Howling Fist: Fusion+,4,0,20,"['Melee', 'Magic', 'Fire', 'Holy']",,,
prishe,Spinning Attack,3,3,20,"['Group', 'Melee', 'Instant', 'Free']",,,
prishe,Backhand Blow: Detonation,2,0,20,"['Group', 'Melee', 'Magic', 'Wind']",,,
prishe,Backhand Blow: Detonation+,3,1,20,"['Group', 'Melee', 'Magic', 'Wind']",,,
prishe,Attack Boost Up,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
prishe,Nullifying Dropkick,6,1,10,"['Melee', 'IgnoreDEF']",,,
prishe,Auroral Uppercut,12,0,7,"['Melee', 'NoFree']",,,
prishe,Dawn,2,0,600,['Melee'],,,
prishe,Enhanced Spinning Attack (C),1,1,0,"['Group', 'Melee', 'Instant', 'NoEX', 'NoFree']",,,
prishe,Enhanced Auroral Uppercut (C),12,0,0,"['Melee', 'Instant', 'NoEX', 'NoFree']",,,
vincent,BRV Attack+,0,0,0,['Ranged'],,,
vincent,HP Attack+,1,0,0,['Ranged'],,,
vincent,HP Attack++,1,0,0,"['Group', 'Ranged']",,,
vincent,Deadly Beast Flare,3,0,0,"['Group', 'Ranged', 'Fire']",,,
vincent,Deadly Beast Flare+,3,1,0,"['Group', 'Ranged', 'Fire']",,,
vincent,Livewire Shot,3,0,0,"['Group', 'Ranged', 'Thunder']",,,
vincent,Livewire Shot+,3,1,0,"['Group', 'Ranged', 'Thunder']",,,
vincent,Debuff Act Longer,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
vincent,Nightmare Shot,4,4,0,"['Group', 'Ranged']",,,
vincent,Satan Slam Shot,4,4,0,"['Group', 'Ranged', 'NoFree']",,,
vincent,Chaos Saber Shot,3,0,0,"['Ranged', 'Instant', 'FollowUp']",,,
vincent,A Finale Chaotic,2,2,400,"['Group', 'Ranged']",,,
vincent,Enhanced Deadly Beast Flare (C),1,0,0,"['Group', 'Ranged', 'Fire', 'Instant', 'NoEX', 'NoFree']",,,
vincent,Enhanced Satan Slam Shot (C),4,4,0,"['Group', 'Ranged', 'Instant', 'NoEX', 'NoFree']",,,
zell,BRV Attack+,0,0,0,['Melee'],,,
zell,Burning Combo,1,0,10,['Melee'],,,
zell,Burning Combo Follow Up,1,1,10,"['Group', 'Ranged', 'FollowUp']",,,
zell,HP Attack+,1,0,0,['Melee'],,,
zell,Meteor Combo,1,0,10,"['Melee', 'Thunder']",,,
zell,Meteor Combo Follow Up,3,0,10,"['Melee', 'FollowUp']",,,
zell,Punch Rush,1,0,20,"['Melee', 'Free']",,,
zell,Burning Rave,1,1,20,"['Group', 'Ranged']",,,
zell,Booya (Triggered),1,0,20,"['Melee', 'Thunder', 'FollowUp']",,,
zell,Booya,1,0,20,"['Melee', 'Thunder', 'Free']",,,
zell,Meteor Barrage,3,0,20,['Melee'],,,
zell,Punch Rush (Triggered),1,0,20,"['Melee', 'FollowUp']",,,
zell,Set Duel Blow,1,0,0,"['Melee', 'Instant', 'NoSummon', 'NoEX']",,,
zell,Different Beat,4,1,10,"['Melee', 'IgnoreDEF']",,,
zell,Maximum Duel,3,1,15,"['Melee', 'Instant', 'NoFree']",,,
zell,My Final Heaven,3,3,15,"['Group', 'Melee', 'NoFree']",,,
zell,Enhanced Punch Rush (C),1,0,0,"['Melee', 'Instant', 'NoEX', 'NoFree']",,,
zell,Enhanced My Final Heaven (C),3,3,0,"['Group', 'Melee', 'Instant', 'NoEX', 'NoFree']",,,
layle,BRV Attack+,0,0,0,['Magic'],,,
layle,BRV Attack++,0,0,0,['Magic'],,,
layle,HP Attack+,1,0,0,['Magic'],,,
layle,HP Attack++,1,0,0,['Magic'],,,
layle,HP Attack (Geo Impact),3,0,10,"['Magic', 'KnockBack']",,,
layle,Field Burst,3,1,20,"['Group', 'Magic', 'KnockBack']",,,
layle,Energy Gain,4,0,20,['Magic'],,,
layle,BRV Heal All,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
layle,Gae Bolg,5,1,10,"['Group', 'Magic', 'KnockBack']",,,
layle,Geo Impact,0,0,15,"['Instant', 'NoFree']",,,
layle,Geo Impact Follow Up,4,4,15,"['Group', 'Magic', 'KnockBack', 'FollowUp', 'NoFree']",,,
layle,The Big Finale,2,2,400,"['Group', 'Magic']",,,
layle,Enhanced Energy Gain (C),1,0,0,"['Magic', 'Instant', 'NoEX', 'NoFree']",,,
layle,Enhanced Geo Impact (C),2,2,0,"['Group', 'Magic', 'Instant', 'KnockBack', 'NoEX', 'NoFree']",,,
tidus,BRV Attack+,0,0,0,['Melee'],,,
tidus,HP Attack+,1,0,0,['Melee'],,,
tidus,HP Attack++,1,0,0,['Melee'],,,
tidus,Quick Hit,2,0,20,['Melee'],,,
tidus,Quick Hit+,2,0,20,"['Melee', 'Instant']",,,
tidus,Slash Combo,2,1,20,['Melee'],,,
tidus,Slash Combo+,2,1,20,['Melee'],,,
tidus,Buff Longer Slash,1,0,0,"['Melee', 'Instant', 'NoSummon', 'NoEX']",,,
tidus,Energy Rain,3,3,10,"['Group', 'Ranged']",,,
tidus,Slice & Dice,4,4,15,"['Group', 'Melee', 'Instant', 'NoFree']",,,
tidus,Shot,2,0,0,"['Ranged', 'Instant', 'FollowUp']",,,
tidus,Jecht Shot,3,1,0,"['Group', 'Ranged', 'Instant', 'FollowUp']",,,
tidus,Blitz Ace,12,1,400,['Melee'],,,
tidus,Saintly Shot,4,0,200,"['Ranged', 'Instant', 'NoFree']",,,
tidus,Enhanced Slash Combo (C),1,1,0,"['Melee', 'Instant', 'NoEX', 'NoFree']",,,
tidus,Enhanced Slice & Dice (C),2,2,0,"['Group', 'Melee', 'Instant', 'NoEX', 'NoFree']",,,
eiko,BRV Attack+,0,0,0,"['Magic', 'Holy']",,,
eiko,HP Attack+,1,0,0,"['Magic', 'Heals']",,,
eiko,HP Attack++,1,0,0,"['Magic', 'Holy', 'Heals']",,,
eiko,Double Holy,2,1,10,"['Magic', 'Holy']",,,
eiko,Double Holy Follow Up,2,1,0,"['Magic', 'Holy', 'FollowUp']",,,
eiko,HP Regen,0,0,20,[],,,
eiko,HP Regen Follow Up,1,0,20,"['Magic', 'Heals', 'FollowUp']",,,
eiko,Smite,2,1,20,"['Magic', 'Holy']",,,
eiko,Ability Recovery Attack All,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
eiko,Terra Homing,4,4,10,"['Group', 'Magic', 'Holy', 'Heals']",,,
eiko,Rebirth Flame,3,3,15,"['Group', 'Magic', 'Heals', 'NoFree']",,,
eiko,Rebirth Flame (Triggered),3,3,15,"['Group', 'Magic', 'Heals', 'Instant', 'Counters']",,,
eiko,Enhanced HP Regen (C),0,0,0,"['Instant', 'NoEX', 'NoFree']",,,
eiko,Enhanced HP Regen (C) Follow Up,1,0,0,"['Magic', 'Heals', 'Instant', 'FollowUp']",,,
eiko,Enhanced Rebirth Flame (C),3,3,0,"['Group', 'Magic', 'Heals', 'Instant', 'NoEX', 'NoFree']",,,
balthier,BRV Attack+,0,0,0,['Ranged'],,,
balthier,BRV Attack++,0,0,0,['Ranged'],,,
balthier,HP Attack+,1,0,0,['Ranged'],,,
balthier,HP Attack++,1,0,0,['Ranged'],,,
balthier,Snatch Shot,2,2,20,"['Group', 'Ranged']",,,
balthier,Snatch Shot+,4,4,20,"['Group', 'Ranged']",,,
balthier,Great Aim,3,1,20,['Ranged'],,,
balthier,Great Aim+,4,1,20,['Ranged'],,,
balthier,Great Aim+ (Follow Up),4,1,20,"['Ranged', 'FollowUp']",,,
balthier,Steal BRV Attack Up,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
balthier,Fires of War,5,5,10,"['Group', 'Ranged']",,,
balthier,Tides of Fate,6,6,15,"['Group', 'Ranged', 'NoFree']",,,
balthier,Element of Treachery,2,0,600,['Ranged'],,,
balthier,Gorgon Shot,4,4,0,"['Group', 'Ranged', 'FollowUp']",,,
balthier,Wake Damage,5,5,260,"['Group', 'Ranged', 'Instant', 'NoFree']",,,
balthier,Enhanced Great Aim+ (C),1,0,0,"['Ranged', 'Instant', 'NoEX', 'NoFree']",,,
balthier,Enhanced Tides of Fate (C),2,2,0,"['Group', 'Ranged', 'Instant', 'NoEX', 'NoFree']",,,
shantotto,BRV Attack+++,0,0,0,"['Magic', 'Wind']",,,
shantotto,BRV Attack++,0,0,0,"['Magic', 'Wind']",,,
shantotto,BRV Attack+,0,0,0,"['Magic', 'Wind']",,,
shantotto,Rage HP Attack,1,0,0,"['Magic', 'Wind']",,,
shantotto,HP Attack+++,1,0,0,"['Magic', 'Wind']",,,
shantotto,HP Attack++,1,0,0,"['Magic', 'Wind']",,,
shantotto,HP Attack+,1,0,0,['Magic'],,,
shantotto,Elemental Magic: Aero,1,0,20,"['Magic', 'Wind']",,,
shantotto,Rage Aero,5,0,20,"['Magic', 'Wind']",,,
shantotto,Rage Aero Follow Up,5,0,20,"['Magic', 'Wind', 'Instant', 'FollowUp']",,,
shantotto,Dark Magic: Bio,1,0,20,"['Magic', 'Dark']",,,
shantotto,Rage Bio,3,1,20,"['Magic', 'Dark']",,,
shantotto,Rage Bio Follow Up,3,1,20,"['Magic', 'Dark', 'FollowUp']",,,
shantotto,Weak Damage Up,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
shantotto,Divine Malison,3,2,10,"['Magic', 'Holy']",,,
shantotto,Rage Divine Malison,3,2,10,"['Group', 'Magic', 'Holy']",,,
shantotto,Rage Divine Malison Follow Up,3,2,10,"['Group', 'Magic', 'Holy', 'FollowUp']",,,
shantotto,Salvation Scythe,5,5,15,"['Group', 'Magic', 'Dark', 'NoFree']",,,
shantotto,Vidohunir,2,1,400,"['Group', 'Magic', 'Dark']",,,
shantotto,Magia Duo,4,4,260,"['Group', 'Magic', 'Dark', 'NoFree']",,,
shantotto,Enhanced Rage Bio (C),1,1,0,"['Magic', 'Dark', 'Instant', 'NoEX', 'NoFree']",,,
shantotto,Enhanced Salvation Scythe (C),1,1,0,"['Group', 'Magic', 'Dark', 'Instant', 'NoEX', 'NoFree']",,,
galuf,BRV Attack+,0,0,0,['Melee'],,,
galuf,HP Attack+,1,0,0,['Melee'],,,
galuf,HP Attack++,1,0,0,['Melee'],,,
galuf,Cover,0,0,0,[],,,
galuf,Cover+,0,0,0,[],,,
galuf,Shirahadori,0,0,20,[],,,
galuf,Shirahadori+,0,0,20,[],,,
galuf,Shirahadori Follow Up,3,0,20,"['Melee', 'FollowUp']",,,
galuf,Counter,1,0,20,"['Melee', 'Counters']",,,
galuf,Ability Recovery Advance All,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
galuf,Dual-Wield Bladeblitz,4,4,10,"['Group', 'Melee']",,,
galuf,Dawn Katana,4,4,15,"['Group', 'Melee', 'NoFree']",,,
galuf,Battle to the Death Self-harm,0,0,0,"['Instant', 'Traps']",,,
galuf,Final Strike,4,0,10,"['Melee', 'Instant', 'Counters']",,,
galuf,Enhanced Shirahadori (C),0,0,0,"['Instant', 'NoEX', 'NoFree']",,,
galuf,Enhanced Shirahadori (C) Follow Up,1,0,0,"['Melee', 'Instant', 'FollowUp']",,,
wakka,BRV Attack+,0,0,0,['Ranged'],,,
wakka,HP Attack+,1,0,0,['Ranged'],,,
wakka,Dark Attack,3,1,20,['Ranged'],,,
wakka,Brave Reels,0,0,20,[],,,
wakka,Brave Reels Follow Up,3,0,20,"['Ranged', 'FollowUp']",,,
wakka,Counter,0,0,0,"['Ranged', 'Counters']",,,
wakka,Attack All,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
wakka,Attack Reels,4,4,10,"['Group', 'Ranged']",,,
wakka,Status Reels,4,4,15,"['Group', 'Ranged', 'NoFree']",,,
wakka,Enhanced Brave Reels (C),0,0,0,"['Instant', 'NoEX', 'NoFree']",,,
wakka,Enhanced Status Reels (C),1,1,0,"['Group', 'Ranged', 'Instant', 'NoEX', 'NoFree']",,,
setzer,BRV Attack+,0,0,0,['Ranged'],,,
setzer,BRV Attack++,0,0,0,['Ranged'],,,
setzer,HP Attack+,1,0,0,['Ranged'],,,
setzer,HP Attack++,1,0,0,['Ranged'],,,
setzer,Freeze Joker,5,5,20,"['Group', 'Magic']",,,
setzer,Red Card,6,1,20,['Ranged'],,,
setzer,Boost All,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
setzer,Prismatic Flash,5,5,10,"['Group', 'Magic']",,,
setzer,Dive-Bomb,7,7,15,"['Group', 'Magic', 'NoFree']",,,
setzer,Joker's Death,2,2,350,"['Group', 'Magic']",,,
setzer,Jackpot,4,4,260,"['Group', 'Magic', 'NoFree']",,,
setzer,Enhanced Freeze Joker (C),1,1,0,"['Group', 'Magic', 'Instant', 'NoEX', 'NoFree']",,,
setzer,Enhanced Dive-Bomb (C),1,1,0,"['Group', 'Magic', 'Instant', 'NoEX', 'NoFree']",,,
vanille,BRV Attack+,0,0,0,['Magic'],,,
vanille,BRV Attack++,0,0,0,['Magic'],,,
vanille,HP Attack+,1,0,0,['Magic'],,,
vanille,HP Attack++,1,0,0,['Magic'],,,
vanille,Deprotect (XIII),3,1,20,"['Group', 'Magic']",,,
vanille,Dispel (XIII),2,2,20,"['Group', 'Magic']",,,
vanille,Attack All,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
vanille,Death (XIII),4,4,10,"['Group', 'Magic']",,,
vanille,Assassination,2,2,10,"['Group', 'Magic', 'Instant', 'Traps']",,,
vanille,Force Blasters,4,4,15,"['Group', 'Magic', 'NoFree']",,,
vanille,Enhanced Dispel (XIII) (C),1,0,0,"['Group', 'Magic', 'Instant', 'NoEX', 'NoFree']",,,
vanille,Enhanced Force Blasters (C),1,1,0,"['Group', 'Magic', 'Instant', 'NoEX', 'NoFree']",,,
squall,BRV Attack+,0,0,0,"['Group', 'Melee']",,,
squall,BRV Attack++,0,0,0,"['Group', 'Melee']",,,
squall,HP Attack+,1,1,0,['Melee'],,,
squall,HP Attack++,1,1,0,['Melee'],,,
squall,Solid Barrel,0,0,20,"['Group', 'Melee']",,,
squall,Solid Barrel+,4,1,20,"['Group', 'Melee']",,,
squall,Solid Barrel Follow Up,1,1,20,"['Melee', 'FollowUp']",,,
squall,Renzokuken,1,1,20,['Melee'],,,
squall,Renzokuken+,3,3,20,['Melee'],,,
squall,Ability Recovery Attack Up,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
squall,Assault Trigger,4,4,10,['Melee'],,,
squall,Rough Divide,6,1,15,"['Group', 'Melee', 'NoFree']",,,
squall,Additional attack from Roaring Hammer,3,1,0,"['Group', 'Melee', 'FollowUp']",,,
squall,Blasting Zone,2,2,400,"['Group', 'Melee']",,,
squall,Concealed Zeal,4,1,510,"['Group', 'Melee', 'NoFree']",,,
squall,Enhanced Renzokuken (C),1,1,0,"['Melee', 'Instant', 'NoEX', 'NoFree']",,,
squall,Enhanced Rough Divide (C),1,1,0,"['Group', 'Melee', 'Instant', 'NoEX', 'NoFree']",,,
shadow,Throw,0,0,0,"['Ranged', 'IgnoreDEF']",,,
shadow,Throw+,0,0,0,"['Ranged', 'IgnoreDEF']",,,
shadow,HP Attack+ (Throw),1,0,0,"['Ranged', 'IgnoreDEF']",,,
shadow,Shadow Stealth,1,1,20,['Melee'],,,
shadow,Wild Throw,2,0,20,"['Ranged', 'IgnoreDEF']",,,
shadow,Set Evasion Up,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
shadow,Shadow Fang,3,1,10,"['Ranged', 'IgnoreDEF']",,,
shadow,Wild Fang,1,0,50,"['Ranged', 'IgnoreDEF', 'FollowUp']",,,
shadow,Assassination,2,0,15,"['Group', 'Melee', 'IgnoreDEF', 'Instant', 'NoFree']",,,
shadow,Wild Fang+,2,0,65,"['Ranged', 'IgnoreDEF', 'Instant', 'Counters', 'FollowUp']",,,
shadow,Enhanced Shadow Stealth (C),1,0,0,"['Melee', 'Instant', 'NoEX', 'NoFree']",,,
shadow,Enhanced Assassination (C),2,0,0,"['Group', 'Melee', 'IgnoreDEF', 'Instant', 'NoEX', 'NoFree']",,,
steiner,BRV Attack+,0,0,0,['Melee'],,,
steiner,BRV Attack++,0,0,0,['Melee'],,,
steiner,HP Attack+,1,0,0,['Melee'],,,
steiner,HP Attack++,1,0,0,['Melee'],,,
steiner,Power Break (IX),3,0,20,['Melee'],,,
steiner,Spellblade,2,1,20,"['Melee', 'Fire']",,,
steiner,Spellblade+,3,1,20,"['Melee', 'Fire']",,,
steiner,Boost All,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
steiner,Stock Break,3,3,10,"['Group', 'Melee']",,,
steiner,Flare Sword,4,3,15,"['Group', 'Melee', 'NoFree']",,,
steiner,Enhanced Power Break (IX) (C),1,0,0,"['Melee', 'Instant', 'NoEX', 'NoFree']",,,
steiner,Enhanced Flare Sword (C),4,3,0,"['Group', 'Melee', 'Instant', 'NoEX', 'NoFree']",,,
laguna,BRV Attack+,0,0,0,['Ranged'],,,
laguna,BRV Attack++,0,0,0,['Ranged'],,,
laguna,HP Attack+,1,0,0,['Ranged'],,,
laguna,HP Attack++,1,0,0,"['Group', 'Ranged']",,,
laguna,Grenade,3,3,20,"['Group', 'Ranged']",,,
laguna,Shotgun,2,1,20,"['Group', 'Ranged']",,,
laguna,Shotgun+,3,1,20,"['Group', 'Ranged']",,,
laguna,Debuff Damage Up,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
laguna,Ragnarok Buster,4,1,10,"['Group', 'Ranged']",,,
laguna,Ragnarok Blade,4,4,15,"['Group', 'Ranged', 'NoFree']",,,
laguna,"Additional attack from Look, the faeries are here!",2,2,15,"['Group', 'Ranged', 'FollowUp']",,,
laguna,Desperado,2,2,400,"['Group', 'Ranged']",,,
laguna,HP damage from Desperado debuff,1,1,0,"['Group', 'Ranged', 'Traps']",,,
laguna,Enhanced Grenade (C),1,1,0,"['Group', 'Ranged', 'Instant', 'NoEX', 'NoFree']",,,
laguna,Enhanced Ragnarok Blade (C),4,4,0,"['Group', 'Ranged', 'Instant', 'NoEX', 'NoFree']",,,
firion,BRV Attack+,0,0,0,"['Melee', 'Heals']",,,
firion,BRV Attack++,0,0,0,"['Melee', 'Heals']",,,
firion,BRV Attack+++,0,0,0,"['Melee', 'Heals']",,,
firion,HP Attack+,1,0,0,"['Melee', 'Heals']",,,
firion,HP Attack++,1,0,0,"['Melee', 'Heals']",,,
firion,HP Attack+++,1,0,0,"['Melee', 'Heals']",,,
firion,Blood Weapon,2,0,20,"['Melee', 'Heals']",,,
firion,Blood Weapon+,3,1,20,"['Melee', 'Heals']",,,
firion,Seize Attack,2,0,20,['Ranged'],,,
firion,Seize Attack (Blood Weapon),2,0,20,"['Ranged', 'Heals']",,,
firion,Seize Attack+,3,1,20,['Ranged'],,,
firion,Seize Attack+ (Blood Weapon),3,1,20,"['Ranged', 'Heals']",,,
firion,HP Drain Advance Thrust,1,0,0,"['Melee', 'Heals', 'Instant', 'NoSummon', 'NoEX']",,,
firion,Weaponsmaster,5,5,10,"['Group', 'Ranged', 'Heals']",,,
firion,Weaponsmaster+,5,5,10,"['Group', 'Ranged', 'Heals']",,,
firion,Vortex of Arms,5,5,15,"['Group', 'Ranged', 'Heals', 'NoFree']",,,
firion,Drain Weapon,3,0,10,"['Ranged', 'Heals', 'Instant', 'Traps']",,,
firion,Fervid Blazer,2,0,600,['Ranged'],,,
firion,Enhanced Blood Weapon+ (C),2,1,0,"['Melee', 'Heals', 'Instant', 'NoEX', 'NoFree']",,,
firion,Enhanced Vortex of Arms (C),4,4,0,"['Group', 'Ranged', 'Heals', 'Instant', 'NoEX', 'NoFree']",,,
firion,Drain Weapon (C),1,0,0,"['Ranged', 'Heals', 'Instant', 'Traps']",,,
onionknight,Blizzard,0,0,0,"['Magic', 'Ice']",,,
onionknight,Blizzard+,0,0,0,"['Magic', 'Ice']",,,
onionknight,BRV Attack+,0,0,0,['Melee'],,,
onionknight,HP Attack+ (Ninja),1,0,0,['Melee'],,,
onionknight,HP Attack+ (Sage),1,1,0,"['Group', 'Magic', 'Ice']",,,
onionknight,HP Attack++ (Ninja),1,0,0,['Melee'],,,
onionknight,HP Attack++ (Sage),1,1,0,"['Group', 'Magic', 'Ice']",,,
onionknight,Blizzard Combo,4,1,20,"['Magic', 'Ice']",,,
onionknight,Multi-Hit,6,0,20,['Melee'],,,
onionknight,Blizzard Enchant All,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
onionknight,Meteorite,4,4,10,"['Group', 'Magic']",,,
onionknight,Blade Torrent,4,0,10,['Melee'],,,
onionknight,Blade Torrent Follow Up,4,0,0,"['Melee', 'FollowUp']",,,
onionknight,Sword & Sorcery,5,4,15,"['Group', 'Melee', 'Magic', 'Ice', 'NoFree']",,,
onionknight,Ninjutsu,2,0,600,"['Melee', 'Ice']",,,
onionknight,Spellbook,2,2,500,"['Group', 'Magic', 'Ice']",,,
onionknight,Harmonious Light to Clear Dark Clouds,3,3,250,"['Group', 'Melee', 'Instant', 'NoFree']",,,
onionknight,Enhanced Blizzard Combo (C),1,1,0,"['Magic', 'Ice', 'Instant', 'NoEX', 'NoFree']",,,
onionknight,Enhanced Sword & Sorcery (C),2,1,0,"['Group', 'Melee', 'Magic', 'Ice', 'Instant', 'NoFree']",,,
yang,Kick Attacks,0,0,0,"['Group', 'Melee']",,,
yang,Kick Attacks+,0,0,0,"['Group', 'Melee']",,,
yang,HP Attack+,1,1,0,['Melee'],,,
yang,HP Attack++,1,1,0,['Melee'],,,
yang,Kick,3,1,20,['Melee'],,,
yang,Kick+,3,1,20,['Melee'],,,
yang,Counter,1,1,0,"['Group', 'Melee', 'Counters']",,,
yang,Focus,0,0,20,[],,,
yang,Focus Follow Up,3,3,20,"['Group', 'Melee', 'FollowUp']",,,
yang,Kick Recovery,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
yang,Twin Wing Frenzy,5,0,10,['Melee'],,,
yang,Oboro Strike,4,4,15,"['Group', 'Melee', 'NoFree']",,,
yang,Additional attack from Monastic Secrets,2,2,10,"['Group', 'Melee', 'Counters', 'FollowUp']",,,
yang,Enhanced Kick (C),1,1,0,"['Melee', 'Instant', 'NoEX', 'NoFree']",,,
yang,Enhanced Oboro Strike (C),2,1,0,"['Group', 'Melee', 'Instant', 'NoEX', 'NoFree']",,,
terra,BRV Attack+,0,0,0,['Magic'],,,
terra,BRV Attack++,0,0,0,['Magic'],,,
terra,HP Attack+,1,0,0,['Magic'],,,
terra,HP Attack++,1,0,0,['Magic'],,,
terra,Dualcast,2,1,10,"['Magic', 'Instant']",,,
terra,Meltdown (Chant),0,0,20,[],,,
terra,Magic Meltdown (Chant),0,0,20,[],,,
terra,Meltdown+,1,0,20,"['Magic', 'FollowUp']",,,
terra,Magic Meltdown+,3,3,20,"['Magic', 'FollowUp']",,,
terra,Meteor (Chant),0,0,20,[],,,
terra,Magic Meteor (Chant),0,0,20,[],,,
terra,Meteor+,1,0,20,"['Group', 'Magic', 'FollowUp']",,,
terra,Magic Meteor+,4,1,20,"['Group', 'Magic', 'FollowUp']",,,
terra,Set Magic Boost Up,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
terra,Riot Blade,4,2,10,['Magic'],,,
terra,Chaos Wave,4,4,15,"['Group', 'Magic', 'Instant', 'NoFree']",,,
